-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
43.5,-78.125,2025,216,316.6
42,-79.375,2025,217,130.9
42,-78.75,2025,217,127.8
42,-78.125,2025,217,133.2
42.5,-79.375,2025,217,83.5
42.5,-78.75,2025,217,91.4
42.5,-78.125,2025,217,104
43,-79.375,2025,217,72.5
43,-78.75,2025,217,75.5
43,-78.125,2025,217,107.3
43.5,-79.375,2025,217,77.5
43.5,-78.75,2025,217,78.7
43.5,-78.125,2025,217,70.8
42,-79.375,2025,218,156.8
42,-78.75,2025,218,144.3
42,-78.125,2025,218,122.9
42.5,-79.375,2025,218,134
42.5,-78.75,2025,218,145.9
42.5,-78.125,2025,218,148.6
43,-79.375,2025,218,105
43,-78.75,2025,218,107.6
43,-78.125,2025,218,128.3
43.5,-79.375,2025,218,80.1
43.5,-78.75,2025,218,80.1
43.5,-78.125,2025,218,76.3
42,-79.375,2025,219,157.6
42,-78.75,2025,219,161.8
42,-78.125,2025,219,170.5
42.5,-79.375,2025,219,164.3
42.5,-78.75,2025,219,170.1
42.5,-78.125,2025,219,184.5
43,-79.375,2025,219,170.1
43,-78.75,2025,219,166.8
43,-78.125,2025,219,154.8
43.5,-79.375,2025,219,151
43.5,-78.75,2025,219,131
43.5,-78.125,2025,219,132
42,-79.375,2025,220,167.9
42,-78.75,2025,220,177
42,-78.125,2025,220,171.7
42.5,-79.375,2025,220,178.9
42.5,-78.75,2025,220,184.7
42.5,-78.125,2025,220,203
43,-79.375,2025,220,188.5
43,-78.75,2025,220,180.3
43,-78.125,2025,220,167.7
43.5,-79.375,2025,220,178.9
43.5,-78.75,2025,220,155.9
43.5,-78.125,2025,220,151.6
42,-79.375,2025,221,176.4
42,-78.75,2025,221,196.9
42,-78.125,2025,221,197.6
42.5,-79.375,2025,221,187.4
42.5,-78.75,2025,221,204.7
42.5,-78.125,2025,221,229.8
43,-79.375,2025,221,206.8
43,-78.75,2025,221,205.5
43,-78.125,2025,221,138.1
43.5,-79.375,2025,221,198.8
43.5,-78.75,2025,221,191.9
43.5,-78.125,2025,221,189.6
42,-79.375,2025,222,172.5
42,-78.75,2025,222,182.2
42,-78.125,2025,222,173.7
42.5,-79.375,2025,222,188.3
42.5,-78.75,2025,222,193.8
42.5,-78.125,2025,222,198.4
43,-79.375,2025,222,205.1
43,-78.75,2025,222,207.1
43,-78.125,2025,222,166.5
43.5,-79.375,2025,222,206.5
43.5,-78.75,2025,222,205.6
43.5,-78.125,2025,222,189
42,-79.375,2025,223,189.9
42,-78.75,2025,223,206.1
42,-78.125,2025,223,186.9
42.5,-79.375,2025,223,191.1
42.5,-78.75,2025,223,208.3
42.5,-78.125,2025,223,236.3
43,-79.375,2025,223,205.3
43,-78.75,2025,223,203.6
43,-78.125,2025,223,281
43.5,-79.375,2025,223,198.6
43.5,-78.75,2025,223,173.6
43.5,-78.125,2025,223,144.9
42,-79.375,2025,224,212.9
42,-78.75,2025,224,297.2
42,-78.125,2025,224,278.8
42.5,-79.375,2025,224,217.4
42.5,-78.75,2025,224,227.7
42.5,-78.125,2025,224,286.9
43,-79.375,2025,224,227.3
43,-78.75,2025,224,228.4
43,-78.125,2025,224,266.5
43.5,-79.375,2025,224,228.6
43.5,-78.75,2025,224,226
43.5,-78.125,2025,224,230.6
42,-79.375,2025,225,243.1
42,-78.75,2025,225,272.5
42,-78.125,2025,225,248.3
42.5,-79.375,2025,225,229.8
42.5,-78.75,2025,225,237.5
42.5,-78.125,2025,225,241
43,-79.375,2025,225,247.3
43,-78.75,2025,225,246.3
43,-78.125,2025,225,248.5
43.5,-79.375,2025,225,275.7
43.5,-78.75,2025,225,256
43.5,-78.125,2025,225,253.6
42,-79.375,2025,226,358.3
42,-78.75,2025,226,356
42,-78.125,2025,226,180
42.5,-79.375,2025,226,17.2
42.5,-78.75,2025,226,14.7
42.5,-78.125,2025,226,0
43,-79.375,2025,226,31.2
43,-78.75,2025,226,31.6
43,-78.125,2025,226,74.9
43.5,-79.375,2025,226,35.7
43.5,-78.75,2025,226,40.5
43.5,-78.125,2025,226,31.7
42,-79.375,2025,227,39.4
42,-78.75,2025,227,59.3
42,-78.125,2025,227,118.3
42.5,-79.375,2025,227,67.1
42.5,-78.75,2025,227,75.2
42.5,-78.125,2025,227,89.5
43,-79.375,2025,227,92.7
43,-78.75,2025,227,83.9
43,-78.125,2025,227,95.8
43.5,-79.375,2025,227,102.6
43.5,-78.75,2025,227,90.6
43.5,-78.125,2025,227,83.1
42,-79.375,2025,228,60.4
42,-78.75,2025,228,220.3
42,-78.125,2025,228,305.8
42.5,-79.375,2025,228,249.4
42.5,-78.75,2025,228,233.1
42.5,-78.125,2025,228,258
43,-79.375,2025,228,220
43,-78.75,2025,228,223
43,-78.125,2025,228,195.7
43.5,-79.375,2025,228,181.9
43.5,-78.75,2025,228,146.7
43.5,-78.125,2025,228,106.7
42,-79.375,2025,229,267.6
42,-78.75,2025,229,194.6
42,-78.125,2025,229,226.4
42.5,-79.375,2025,229,338.1
42.5,-78.75,2025,229,59
42.5,-78.125,2025,229,211.9
43,-79.375,2025,229,15.3
43,-78.75,2025,229,62.9
43,-78.125,2025,229,94.9
43.5,-79.375,2025,229,3
43.5,-78.75,2025,229,54.7
43.5,-78.125,2025,229,51.8
