-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
43.5,-78.125,2018,240,0.42
42,-79.375,2018,241,14.18
42,-78.75,2018,241,13.64
42,-78.125,2018,241,13.57
42.5,-79.375,2018,241,4.39
42.5,-78.75,2018,241,10.86
42.5,-78.125,2018,241,13.59
43,-79.375,2018,241,1.66
43,-78.75,2018,241,5.17
43,-78.125,2018,241,7.57
43.5,-79.375,2018,241,1.06
43.5,-78.75,2018,241,2.2
43.5,-78.125,2018,241,1.99
42,-79.375,2018,242,2.02
42,-78.75,2018,242,1.09
42,-78.125,2018,242,0.92
42.5,-79.375,2018,242,5.39
42.5,-78.75,2018,242,1.07
42.5,-78.125,2018,242,0.44
43,-79.375,2018,242,1.85
43,-78.75,2018,242,0.72
43,-78.125,2018,242,0.39
43.5,-79.375,2018,242,0.4
43.5,-78.75,2018,242,0.51
43.5,-78.125,2018,242,0.72
42,-79.375,2018,243,0.07
42,-78.75,2018,243,0.19
42,-78.125,2018,243,0.71
42.5,-79.375,2018,243,0.34
42.5,-78.75,2018,243,0.09
42.5,-78.125,2018,243,0.2
43,-79.375,2018,243,0.35
43,-78.75,2018,243,0.06
43,-78.125,2018,243,0.06
43.5,-79.375,2018,243,0.15
43.5,-78.75,2018,243,0.05
43.5,-78.125,2018,243,0.05
42,-79.375,2018,244,0.16
42,-78.75,2018,244,0.34
42,-78.125,2018,244,0.43
42.5,-79.375,2018,244,0.06
42.5,-78.75,2018,244,0.09
42.5,-78.125,2018,244,0.08
43,-79.375,2018,244,0.14
43,-78.75,2018,244,0.11
43,-78.125,2018,244,0.04
43.5,-79.375,2018,244,0.29
43.5,-78.75,2018,244,0.12
43.5,-78.125,2018,244,0.11
42,-79.375,2018,245,5
42,-78.75,2018,245,2.04
42,-78.125,2018,245,0.21
42.5,-79.375,2018,245,1.3
42.5,-78.75,2018,245,1.68
42.5,-78.125,2018,245,0.61
43,-79.375,2018,245,0.68
43,-78.75,2018,245,1.33
43,-78.125,2018,245,0.98
43.5,-79.375,2018,245,0.5
43.5,-78.75,2018,245,0.66
43.5,-78.125,2018,245,0.44
42,-79.375,2018,246,5.06
42,-78.75,2018,246,5.45
42,-78.125,2018,246,5.59
42.5,-79.375,2018,246,8.58
42.5,-78.75,2018,246,5.39
42.5,-78.125,2018,246,4.41
43,-79.375,2018,246,6.27
43,-78.75,2018,246,5.08
43,-78.125,2018,246,3.08
43.5,-79.375,2018,246,4.97
43.5,-78.75,2018,246,6.64
43.5,-78.125,2018,246,6.3
42,-79.375,2018,247,1
42,-78.75,2018,247,1.34
42,-78.125,2018,247,1.21
42.5,-79.375,2018,247,1.72
42.5,-78.75,2018,247,1.12
42.5,-78.125,2018,247,0.88
43,-79.375,2018,247,1.5
43,-78.75,2018,247,1.12
43,-78.125,2018,247,0.35
43.5,-79.375,2018,247,1.39
43.5,-78.75,2018,247,2.63
43.5,-78.125,2018,247,3.04
42,-79.375,2018,248,0.24
42,-78.75,2018,248,0.22
42,-78.125,2018,248,0.11
42.5,-79.375,2018,248,0.36
42.5,-78.75,2018,248,0.66
42.5,-78.125,2018,248,0.68
43,-79.375,2018,248,0.5
43,-78.75,2018,248,0.66
43,-78.125,2018,248,0.93
43.5,-79.375,2018,248,0.58
43.5,-78.75,2018,248,0.2
43.5,-78.125,2018,248,0.14
42,-79.375,2018,249,0.99
42,-78.75,2018,249,2.84
42,-78.125,2018,249,5.65
42.5,-79.375,2018,249,0.57
42.5,-78.75,2018,249,1.37
42.5,-78.125,2018,249,2.24
43,-79.375,2018,249,0.51
43,-78.75,2018,249,1.03
43,-78.125,2018,249,1.44
43.5,-79.375,2018,249,0.24
43.5,-78.75,2018,249,0.52
43.5,-78.125,2018,249,0.66
42,-79.375,2018,250,0.33
42,-78.75,2018,250,0.62
42,-78.125,2018,250,0.76
42.5,-79.375,2018,250,0.02
42.5,-78.75,2018,250,0.1
42.5,-78.125,2018,250,0.14
43,-79.375,2018,250,0.14
43,-78.75,2018,250,0.15
43,-78.125,2018,250,0.04
43.5,-79.375,2018,250,0.95
43.5,-78.75,2018,250,0.78
43.5,-78.125,2018,250,0.6
42,-79.375,2018,251,0.32
42,-78.75,2018,251,0.48
42,-78.125,2018,251,0.24
42.5,-79.375,2018,251,0.03
42.5,-78.75,2018,251,0.11
42.5,-78.125,2018,251,0.11
43,-79.375,2018,251,0.13
43,-78.75,2018,251,0.08
43,-78.125,2018,251,0.01
43.5,-79.375,2018,251,0.43
43.5,-78.75,2018,251,0.26
43.5,-78.125,2018,251,0.25
42,-79.375,2018,252,28.7
42,-78.75,2018,252,20.24
42,-78.125,2018,252,14.58
42.5,-79.375,2018,252,3.26
42.5,-78.75,2018,252,5.63
42.5,-78.125,2018,252,3.77
43,-79.375,2018,252,0.38
43,-78.75,2018,252,0.63
43,-78.125,2018,252,0.24
43.5,-79.375,2018,252,0.17
43.5,-78.75,2018,252,0.02
43.5,-78.125,2018,252,0
42,-79.375,2018,253,21.03
42,-78.75,2018,253,36.13
42,-78.125,2018,253,51.03
42.5,-79.375,2018,253,33.34
42.5,-78.75,2018,253,36.74
42.5,-78.125,2018,253,41.34
43,-79.375,2018,253,24.83
43,-78.75,2018,253,31.2
43,-78.125,2018,253,34.53
43.5,-79.375,2018,253,16.75
43.5,-78.75,2018,253,20.1
43.5,-78.125,2018,253,19.7
42,-79.375,2018,254,0.97
42,-78.75,2018,254,2.56
42,-78.125,2018,254,3.55
42.5,-79.375,2018,254,2.59
42.5,-78.75,2018,254,2.52
42.5,-78.125,2018,254,3.33
43,-79.375,2018,254,2.04
43,-78.75,2018,254,2.31
43,-78.125,2018,254,2.79
43.5,-79.375,2018,254,1.23
43.5,-78.75,2018,254,2.93
43.5,-78.125,2018,254,4.1
42,-79.375,2018,255,0.1
42,-78.75,2018,255,0.11
42,-78.125,2018,255,0.27
42.5,-79.375,2018,255,0.5
42.5,-78.75,2018,255,0.14
42.5,-78.125,2018,255,0.21
43,-79.375,2018,255,0.67
43,-78.75,2018,255,0.39
43,-78.125,2018,255,0.14
43.5,-79.375,2018,255,1.52
43.5,-78.75,2018,255,1.05
43.5,-78.125,2018,255,1.06
42,-79.375,2018,256,0.24
42,-78.75,2018,256,1.39
42,-78.125,2018,256,3.22
42.5,-79.375,2018,256,0.44
42.5,-78.75,2018,256,0.35
42.5,-78.125,2018,256,0.87
43,-79.375,2018,256,0.68
43,-78.75,2018,256,0.19
43,-78.125,2018,256,0.08
43.5,-79.375,2018,256,0.48
43.5,-78.75,2018,256,0.34
43.5,-78.125,2018,256,0.26
42,-79.375,2018,257,0.05
42,-78.75,2018,257,0.07
42,-78.125,2018,257,0.26
42.5,-79.375,2018,257,0.27
42.5,-78.75,2018,257,0.11
42.5,-78.125,2018,257,0.14
43,-79.375,2018,257,0.39
43,-78.75,2018,257,0.18
43,-78.125,2018,257,0.22
43.5,-79.375,2018,257,0.32
43.5,-78.75,2018,257,0.12
43.5,-78.125,2018,257,0.11
42,-79.375,2018,258,0.57
42,-78.75,2018,258,0.1
42,-78.125,2018,258,0.02
42.5,-79.375,2018,258,0.11
42.5,-78.75,2018,258,0.06
42.5,-78.125,2018,258,0.04
43,-79.375,2018,258,0.54
43,-78.75,2018,258,0.41
43,-78.125,2018,258,0.12
43.5,-79.375,2018,258,1.61
43.5,-78.75,2018,258,0.98
43.5,-78.125,2018,258,0.93
42,-79.375,2018,259,0.76
42,-78.75,2018,259,0.03
42,-78.125,2018,259,0
42.5,-79.375,2018,259,3.82
42.5,-78.75,2018,259,0.2
42.5,-78.125,2018,259,0
43,-79.375,2018,259,5.65
43,-78.75,2018,259,0.71
43,-78.125,2018,259,0.05
43.5,-79.375,2018,259,4.07
43.5,-78.75,2018,259,1.39
43.5,-78.125,2018,259,1.21
42,-79.375,2018,260,11.12
42,-78.75,2018,260,17.73
42,-78.125,2018,260,23.42
42.5,-79.375,2018,260,3.86
42.5,-78.75,2018,260,7.58
42.5,-78.125,2018,260,9.78
43,-79.375,2018,260,0.62
43,-78.75,2018,260,1.71
43,-78.125,2018,260,2.06
43.5,-79.375,2018,260,0.72
43.5,-78.75,2018,260,0.29
43.5,-78.125,2018,260,0.25
42,-79.375,2018,261,0.68
42,-78.75,2018,261,2.64
42,-78.125,2018,261,7.59
42.5,-79.375,2018,261,1.5
42.5,-78.75,2018,261,1.05
42.5,-78.125,2018,261,2.8
43,-79.375,2018,261,0.51
43,-78.75,2018,261,0.47
43,-78.125,2018,261,0.75
43.5,-79.375,2018,261,0.13
43.5,-78.75,2018,261,0.2
43.5,-78.125,2018,261,0.16
42,-79.375,2018,262,0.12
42,-78.75,2018,262,0.08
42,-78.125,2018,262,0.15
42.5,-79.375,2018,262,0.09
42.5,-78.75,2018,262,0.1
42.5,-78.125,2018,262,0.14
43,-79.375,2018,262,0.11
43,-78.75,2018,262,0.09
43,-78.125,2018,262,0.05
43.5,-79.375,2018,262,0.18
43.5,-78.75,2018,262,0.13
43.5,-78.125,2018,262,0.11
42,-79.375,2018,263,0.22
42,-78.75,2018,263,0.04
42,-78.125,2018,263,0.1
42.5,-79.375,2018,263,0.56
42.5,-78.75,2018,263,0.17
42.5,-78.125,2018,263,0.13
43,-79.375,2018,263,1.11
43,-78.75,2018,263,0.53
43,-78.125,2018,263,0.31
43.5,-79.375,2018,263,1.37
43.5,-78.75,2018,263,0.62
43.5,-78.125,2018,263,0.38
42,-79.375,2018,264,9.56
42,-78.75,2018,264,12.2
42,-78.125,2018,264,13.92
42.5,-79.375,2018,264,4.9
42.5,-78.75,2018,264,8.27
42.5,-78.125,2018,264,10.17
43,-79.375,2018,264,3.88
43,-78.75,2018,264,4.53
43,-78.125,2018,264,5.22
43.5,-79.375,2018,264,4.68
43.5,-78.75,2018,264,3.28
43.5,-78.125,2018,264,2.79
42,-79.375,2018,265,0.82
42,-78.75,2018,265,0.25
42,-78.125,2018,265,0.26
42.5,-79.375,2018,265,4.15
42.5,-78.75,2018,265,0.56
42.5,-78.125,2018,265,0.23
43,-79.375,2018,265,1.9
43,-78.75,2018,265,0.67
43,-78.125,2018,265,0.3
43.5,-79.375,2018,265,1.17
43.5,-78.75,2018,265,1.26
43.5,-78.125,2018,265,1.66
42,-79.375,2018,266,0
42,-78.75,2018,266,0
42,-78.125,2018,266,0
42.5,-79.375,2018,266,0
42.5,-78.75,2018,266,0
42.5,-78.125,2018,266,0
43,-79.375,2018,266,0
43,-78.75,2018,266,0
43,-78.125,2018,266,0
43.5,-79.375,2018,266,0
43.5,-78.75,2018,266,0
43.5,-78.125,2018,266,0
42,-79.375,2018,267,2.94
42,-78.75,2018,267,2.58
42,-78.125,2018,267,3.06
42.5,-79.375,2018,267,1.15
42.5,-78.75,2018,267,1.23
42.5,-78.125,2018,267,1.01
43,-79.375,2018,267,1.5
43,-78.75,2018,267,1.23
43,-78.125,2018,267,0.82
43.5,-79.375,2018,267,1.55
43.5,-78.75,2018,267,1.5
43.5,-78.125,2018,267,1.32
42,-79.375,2018,268,12.49
42,-78.75,2018,268,12
42,-78.125,2018,268,15.03
42.5,-79.375,2018,268,12.09
42.5,-78.75,2018,268,12.6
42.5,-78.125,2018,268,13.52
43,-79.375,2018,268,11.18
43,-78.75,2018,268,14.03
43,-78.125,2018,268,16.52
43.5,-79.375,2018,268,8.81
43.5,-78.75,2018,268,12.58
43.5,-78.125,2018,268,13.16
42,-79.375,2018,269,14.57
42,-78.75,2018,269,14.45
42,-78.125,2018,269,11.89
42.5,-79.375,2018,269,11.7
42.5,-78.75,2018,269,14.42
42.5,-78.125,2018,269,12.36
43,-79.375,2018,269,6.92
43,-78.75,2018,269,11.21
43,-78.125,2018,269,11.15
43.5,-79.375,2018,269,2.78
43.5,-78.75,2018,269,6.49
43.5,-78.125,2018,269,6.88
42,-79.375,2018,270,0.43
42,-78.75,2018,270,1.52
42,-78.125,2018,270,2.84
42.5,-79.375,2018,270,0.6
42.5,-78.75,2018,270,0.43
42.5,-78.125,2018,270,0.99
43,-79.375,2018,270,1.38
43,-78.75,2018,270,0.8
43,-78.125,2018,270,0.57
43.5,-79.375,2018,270,0.88
43.5,-78.75,2018,270,2.15
43.5,-78.125,2018,270,3.11
42,-79.375,2018,271,0.57
42,-78.75,2018,271,0.26
42,-78.125,2018,271,0.29
42.5,-79.375,2018,271,3.58
42.5,-78.75,2018,271,0.98
42.5,-78.125,2018,271,0.34
43,-79.375,2018,271,1.89
43,-78.75,2018,271,1.27
43,-78.125,2018,271,0.75
43.5,-79.375,2018,271,1.59
43.5,-78.75,2018,271,0.86
43.5,-78.125,2018,271,0.59
42,-79.375,2018,272,0.02
42,-78.75,2018,272,0.04
42,-78.125,2018,272,0.02
42.5,-79.375,2018,272,0.26
42.5,-78.75,2018,272,0.24
42.5,-78.125,2018,272,0.13
43,-79.375,2018,272,0.57
43,-78.75,2018,272,0.61
43,-78.125,2018,272,0.39
43.5,-79.375,2018,272,0.68
43.5,-78.75,2018,272,1.5
43.5,-78.125,2018,272,1.68
42,-79.375,2018,273,1.24
42,-78.75,2018,273,1.61
42,-78.125,2018,273,1.42
42.5,-79.375,2018,273,1.79
42.5,-78.75,2018,273,1.56
42.5,-78.125,2018,273,1.32
43,-79.375,2018,273,2.98
43,-78.75,2018,273,1.71
43,-78.125,2018,273,1.07
43.5,-79.375,2018,273,3.96
43.5,-78.75,2018,273,2
43.5,-78.125,2018,273,1.73
42,-79.375,2018,274,6.94
42,-78.75,2018,274,5.14
42,-78.125,2018,274,2.89
42.5,-79.375,2018,274,4.92
42.5,-78.75,2018,274,8.21
42.5,-78.125,2018,274,6.05
43,-79.375,2018,274,8.26
43,-78.75,2018,274,10.07
43,-78.125,2018,274,9.51
43.5,-79.375,2018,274,8.77
43.5,-78.75,2018,274,6.5
43.5,-78.125,2018,274,5.3
42,-79.375,2018,275,15
42,-78.75,2018,275,20.16
42,-78.125,2018,275,20.37
42.5,-79.375,2018,275,15.1
42.5,-78.75,2018,275,17.89
42.5,-78.125,2018,275,18.97
43,-79.375,2018,275,11.38
43,-78.75,2018,275,14.62
43,-78.125,2018,275,16.34
43.5,-79.375,2018,275,8.03
43.5,-78.75,2018,275,10.1
43.5,-78.125,2018,275,10.17
42,-79.375,2018,276,1.94
42,-78.75,2018,276,1.31
42,-78.125,2018,276,0.92
42.5,-79.375,2018,276,6.98
42.5,-78.75,2018,276,2.54
42.5,-78.125,2018,276,1.24
43,-79.375,2018,276,4.24
43,-78.75,2018,276,3.62
43,-78.125,2018,276,2.36
43.5,-79.375,2018,276,1.45
43.5,-78.75,2018,276,3.67
43.5,-78.125,2018,276,4.68
42,-79.375,2018,277,7.15
42,-78.75,2018,277,9.44
42,-78.125,2018,277,7.56
42.5,-79.375,2018,277,5.91
42.5,-78.75,2018,277,8.94
42.5,-78.125,2018,277,8.75
43,-79.375,2018,277,4.55
43,-78.75,2018,277,6.39
43,-78.125,2018,277,6.83
43.5,-79.375,2018,277,3.53
43.5,-78.75,2018,277,4.85
43.5,-78.125,2018,277,4.77
42,-79.375,2018,278,1.34
42,-78.75,2018,278,0.89
42,-78.125,2018,278,0.32
42.5,-79.375,2018,278,2.79
42.5,-78.75,2018,278,1.13
42.5,-78.125,2018,278,0.7
43,-79.375,2018,278,1.09
43,-78.75,2018,278,0.57
43,-78.125,2018,278,0.33
43.5,-79.375,2018,278,0.26
43.5,-78.75,2018,278,0.3
43.5,-78.125,2018,278,0.5
42,-79.375,2018,279,15.47
42,-78.75,2018,279,17.05
42,-78.125,2018,279,11.83
42.5,-79.375,2018,279,11.2
42.5,-78.75,2018,279,19.43
42.5,-78.125,2018,279,16.11
43,-79.375,2018,279,8.66
43,-78.75,2018,279,15.48
43,-78.125,2018,279,17.46
43.5,-79.375,2018,279,4.66
43.5,-78.75,2018,279,6
43.5,-78.125,2018,279,4.7
42,-79.375,2018,280,5.34
42,-78.75,2018,280,3
42,-78.125,2018,280,1.71
42.5,-79.375,2018,280,13.93
42.5,-78.75,2018,280,5.63
42.5,-78.125,2018,280,3
43,-79.375,2018,280,8.57
43,-78.75,2018,280,6.33
43,-78.125,2018,280,4.62
43.5,-79.375,2018,280,5.67
43.5,-78.75,2018,280,8.49
43.5,-78.125,2018,280,10.2
42,-79.375,2018,281,0.25
42,-78.75,2018,281,0.08
42,-78.125,2018,281,0.09
42.5,-79.375,2018,281,0.9
42.5,-78.75,2018,281,0.29
42.5,-78.125,2018,281,0.31
43,-79.375,2018,281,0.99
43,-78.75,2018,281,0.47
43,-78.125,2018,281,0.64
43.5,-79.375,2018,281,0.82
43.5,-78.75,2018,281,0.6
43.5,-78.125,2018,281,0.79
42,-79.375,2018,282,0
42,-78.75,2018,282,0.01
42,-78.125,2018,282,0.01
42.5,-79.375,2018,282,0.02
42.5,-78.75,2018,282,0.03
42.5,-78.125,2018,282,0.06
43,-79.375,2018,282,0.03
43,-78.75,2018,282,0.04
43,-78.125,2018,282,0.08
43.5,-79.375,2018,282,0.05
43.5,-78.75,2018,282,0.04
43.5,-78.125,2018,282,0.06
42,-79.375,2018,283,0.39
42,-78.75,2018,283,1.21
42,-78.125,2018,283,2.18
42.5,-79.375,2018,283,0.19
42.5,-78.75,2018,283,0.71
42.5,-78.125,2018,283,1.05
43,-79.375,2018,283,0.14
43,-78.75,2018,283,0.56
43,-78.125,2018,283,1.12
43.5,-79.375,2018,283,0.08
43.5,-78.75,2018,283,0.17
43.5,-78.125,2018,283,0.21
42,-79.375,2018,284,3.16
42,-78.75,2018,284,5.31
42,-78.125,2018,284,9.03
42.5,-79.375,2018,284,2.2
42.5,-78.75,2018,284,2.96
42.5,-78.125,2018,284,3.83
43,-79.375,2018,284,0.87
43,-78.75,2018,284,1.56
43,-78.125,2018,284,2.1
43.5,-79.375,2018,284,0.26
43.5,-78.75,2018,284,0.54
43.5,-78.125,2018,284,0.75
42,-79.375,2018,285,2.64
42,-78.75,2018,285,2.33
42,-78.125,2018,285,1.69
42.5,-79.375,2018,285,1.33
42.5,-78.75,2018,285,2.2
42.5,-78.125,2018,285,1.81
43,-79.375,2018,285,1.39
43,-78.75,2018,285,1.84
43,-78.125,2018,285,1.53
43.5,-79.375,2018,285,1.55
43.5,-78.75,2018,285,1.24
43.5,-78.125,2018,285,1.13
42,-79.375,2018,286,4.04
42,-78.75,2018,286,2.96
42,-78.125,2018,286,2.6
42.5,-79.375,2018,286,4.41
42.5,-78.75,2018,286,2.45
42.5,-78.125,2018,286,1.77
43,-79.375,2018,286,2.81
43,-78.75,2018,286,2.31
43,-78.125,2018,286,1.63
43.5,-79.375,2018,286,1.91
43.5,-78.75,2018,286,2.41
43.5,-78.125,2018,286,2.68
42,-79.375,2018,287,0.09
42,-78.75,2018,287,0.04
42,-78.125,2018,287,0.02
42.5,-79.375,2018,287,0.45
42.5,-78.75,2018,287,0.09
42.5,-78.125,2018,287,0.01
43,-79.375,2018,287,0.23
43,-78.75,2018,287,0.09
43,-78.125,2018,287,0.02
43.5,-79.375,2018,287,0.09
43.5,-78.75,2018,287,0.09
43.5,-78.125,2018,287,0.08
42,-79.375,2018,288,5.14
42,-78.75,2018,288,5.82
42,-78.125,2018,288,4.63
42.5,-79.375,2018,288,1.92
42.5,-78.75,2018,288,3.36
42.5,-78.125,2018,288,2.71
43,-79.375,2018,288,1.06
43,-78.75,2018,288,1.8
43,-78.125,2018,288,1.22
43.5,-79.375,2018,288,0.87
43.5,-78.75,2018,288,1.1
43.5,-78.125,2018,288,0.83
42,-79.375,2018,289,0.25
42,-78.75,2018,289,0.05
42,-78.125,2018,289,0
42.5,-79.375,2018,289,1.49
42.5,-78.75,2018,289,0.21
42.5,-78.125,2018,289,0
43,-79.375,2018,289,0.48
43,-78.75,2018,289,0.22
43,-78.125,2018,289,0.03
43.5,-79.375,2018,289,0.19
43.5,-78.75,2018,289,0.46
43.5,-78.125,2018,289,0.56
42,-79.375,2018,290,3.17
42,-78.75,2018,290,3.66
42,-78.125,2018,290,2.13
42.5,-79.375,2018,290,2.36
42.5,-78.75,2018,290,3.94
42.5,-78.125,2018,290,3.32
43,-79.375,2018,290,1.44
43,-78.75,2018,290,2.36
43,-78.125,2018,290,2.49
43.5,-79.375,2018,290,0.71
43.5,-78.75,2018,290,0.68
43.5,-78.125,2018,290,0.5
42,-79.375,2018,291,0.51
42,-78.75,2018,291,0.38
42,-78.125,2018,291,0.33
42.5,-79.375,2018,291,2.29
42.5,-78.75,2018,291,0.59
42.5,-78.125,2018,291,0.43
43,-79.375,2018,291,1
43,-78.75,2018,291,0.5
43,-78.125,2018,291,0.46
43.5,-79.375,2018,291,0.34
43.5,-78.75,2018,291,0.55
43.5,-78.125,2018,291,0.78
42,-79.375,2018,292,0.21
42,-78.75,2018,292,0.11
42,-78.125,2018,292,0.04
42.5,-79.375,2018,292,0.12
42.5,-78.75,2018,292,0.15
42.5,-78.125,2018,292,0.05
43,-79.375,2018,292,0.18
43,-78.75,2018,292,0.23
43,-78.125,2018,292,0.17
43.5,-79.375,2018,292,0.1
43.5,-78.75,2018,292,0.11
43.5,-78.125,2018,292,0.05
42,-79.375,2018,293,13.78
42,-78.75,2018,293,11.25
42,-78.125,2018,293,7.92
42.5,-79.375,2018,293,6.94
42.5,-78.75,2018,293,10.73
42.5,-78.125,2018,293,8.34
43,-79.375,2018,293,4.77
43,-78.75,2018,293,7.61
43,-78.125,2018,293,6.77
43.5,-79.375,2018,293,2.59
43.5,-78.75,2018,293,3.06
43.5,-78.125,2018,293,2.26
42,-79.375,2018,294,4.57
42,-78.75,2018,294,2.98
42,-78.125,2018,294,2.08
42.5,-79.375,2018,294,10.1
42.5,-78.75,2018,294,2.77
42.5,-78.125,2018,294,1.27
43,-79.375,2018,294,4.37
43,-78.75,2018,294,1.85
43,-78.125,2018,294,0.42
43.5,-79.375,2018,294,1.48
43.5,-78.75,2018,294,2.1
43.5,-78.125,2018,294,2.32
42,-79.375,2018,295,0.12
42,-78.75,2018,295,0.05
42,-78.125,2018,295,0.02
42.5,-79.375,2018,295,0.67
42.5,-78.75,2018,295,0.16
42.5,-78.125,2018,295,0.07
43,-79.375,2018,295,0.27
43,-78.75,2018,295,0.19
43,-78.125,2018,295,0.18
43.5,-79.375,2018,295,0.07
43.5,-78.75,2018,295,0.12
43.5,-78.125,2018,295,0.17
42,-79.375,2018,296,1.69
42,-78.75,2018,296,2.89
42,-78.125,2018,296,2.37
42.5,-79.375,2018,296,1.59
42.5,-78.75,2018,296,3.38
42.5,-78.125,2018,296,3.54
43,-79.375,2018,296,1.31
43,-78.75,2018,296,2.53
43,-78.125,2018,296,3.32
43.5,-79.375,2018,296,1.38
43.5,-78.75,2018,296,2.37
43.5,-78.125,2018,296,2.44
42,-79.375,2018,297,0.24
42,-78.75,2018,297,0.27
42,-78.125,2018,297,0.21
42.5,-79.375,2018,297,1.05
42.5,-78.75,2018,297,0.39
42.5,-78.125,2018,297,0.41
43,-79.375,2018,297,0.66
43,-78.75,2018,297,0.54
43,-78.125,2018,297,0.69
43.5,-79.375,2018,297,0.6
43.5,-78.75,2018,297,0.87
43.5,-78.125,2018,297,1.25
42,-79.375,2018,298,0.02
42,-78.75,2018,298,0
42,-78.125,2018,298,0
42.5,-79.375,2018,298,0.03
42.5,-78.75,2018,298,0.01
42.5,-78.125,2018,298,0.01
43,-79.375,2018,298,0.21
43,-78.75,2018,298,0.15
43,-78.125,2018,298,0.04
43.5,-79.375,2018,298,0.91
43.5,-78.75,2018,298,0.34
43.5,-78.125,2018,298,0.28
42,-79.375,2018,299,2.64
42,-78.75,2018,299,2.71
42,-78.125,2018,299,1.99
42.5,-79.375,2018,299,0.46
42.5,-78.75,2018,299,0.81
42.5,-78.125,2018,299,0.65
43,-79.375,2018,299,0.28
43,-78.75,2018,299,0.24
43,-78.125,2018,299,0.15
43.5,-79.375,2018,299,0.38
43.5,-78.75,2018,299,0.26
43.5,-78.125,2018,299,0.24
42,-79.375,2018,300,20.97
42,-78.75,2018,300,27.77
42,-78.125,2018,300,30.85
42.5,-79.375,2018,300,11.96
42.5,-78.75,2018,300,22.28
42.5,-78.125,2018,300,27.39
43,-79.375,2018,300,9.68
43,-78.75,2018,300,14.3
43,-78.125,2018,300,18.97
43.5,-79.375,2018,300,6.88
43.5,-78.75,2018,300,6.04
43.5,-78.125,2018,300,5.63
42,-79.375,2018,301,12.22
42,-78.75,2018,301,8.42
42,-78.125,2018,301,5.45
42.5,-79.375,2018,301,13.09
42.5,-78.75,2018,301,8.24
42.5,-78.125,2018,301,5.99
43,-79.375,2018,301,8.33
43,-78.75,2018,301,6.73
43,-78.125,2018,301,5.32
43.5,-79.375,2018,301,5.74
43.5,-78.75,2018,301,6
43.5,-78.125,2018,301,6.81
42,-79.375,2018,302,5.86
42,-78.75,2018,302,3.68
42,-78.125,2018,302,3.17
42.5,-79.375,2018,302,8.18
42.5,-78.75,2018,302,3.81
42.5,-78.125,2018,302,3.2
43,-79.375,2018,302,3.98
43,-78.75,2018,302,2.82
43,-78.125,2018,302,1.98
43.5,-79.375,2018,302,2.1
43.5,-78.75,2018,302,2.25
43.5,-78.125,2018,302,2.31
42,-79.375,2018,303,0.57
42,-78.75,2018,303,0.34
42,-78.125,2018,303,0.2
42.5,-79.375,2018,303,2.08
42.5,-78.75,2018,303,0.64
42.5,-78.125,2018,303,0.22
43,-79.375,2018,303,1.45
43,-78.75,2018,303,0.62
43,-78.125,2018,303,0.16
43.5,-79.375,2018,303,1.38
43.5,-78.75,2018,303,0.47
43.5,-78.125,2018,303,0.2
42,-79.375,2018,304,4.96
42,-78.75,2018,304,3.62
42,-78.125,2018,304,2.04
42.5,-79.375,2018,304,2.98
42.5,-78.75,2018,304,3.99
42.5,-78.125,2018,304,3.2
43,-79.375,2018,304,6.3
43,-78.75,2018,304,6.01
43,-78.125,2018,304,5.37
43.5,-79.375,2018,304,7.8
43.5,-78.75,2018,304,6.38
43.5,-78.125,2018,304,6.21
42,-79.375,2018,305,24.63
42,-78.75,2018,305,22.55
42,-78.125,2018,305,16.24
42.5,-79.375,2018,305,17.53
42.5,-78.75,2018,305,26.85
42.5,-78.125,2018,305,22.98
43,-79.375,2018,305,19.77
43,-78.75,2018,305,26.78
43,-78.125,2018,305,26.65
43.5,-79.375,2018,305,16.83
43.5,-78.75,2018,305,16.14
43.5,-78.125,2018,305,13.4
42,-79.375,2018,306,4.73
42,-78.75,2018,306,3.61
42,-78.125,2018,306,3.99
42.5,-79.375,2018,306,14.55
42.5,-78.75,2018,306,5.78
42.5,-78.125,2018,306,2.98
43,-79.375,2018,306,13.55
43,-78.75,2018,306,10.93
43,-78.125,2018,306,6.98
43.5,-79.375,2018,306,13.78
43.5,-78.75,2018,306,20.75
43.5,-78.125,2018,306,24.44
42,-79.375,2018,307,4.15
42,-78.75,2018,307,3.17
42,-78.125,2018,307,2.11
42.5,-79.375,2018,307,4.24
42.5,-78.75,2018,307,3.22
42.5,-78.125,2018,307,2.17
43,-79.375,2018,307,2.93
43,-78.75,2018,307,3.21
43,-78.125,2018,307,2.49
43.5,-79.375,2018,307,3.45
43.5,-78.75,2018,307,3.12
43.5,-78.125,2018,307,3.12
42,-79.375,2018,308,0.08
42,-78.75,2018,308,0.07
42,-78.125,2018,308,0.07
42.5,-79.375,2018,308,0.52
42.5,-78.75,2018,308,0.11
42.5,-78.125,2018,308,0.02
43,-79.375,2018,308,0.47
